Smiles,dock_score,XGBscore
Cc1ccc(NC(=O)NC2CCN(c3ccccc3C(=O)N3CC[NH+](C4CCCCCC4)CC3)CC2)cc1,-7.50862512363841,-6.593691
COc1ccc([C@H](CC[NH2+]Cc2ccccc2)[C@H]2CCOC(C)(C)C2)cc1,-8.15831822940417,-7.953241
O=C(CCS(=O)(=O)Cc1ccccc1)NC1CCCCC1,-6.26299085047588,-7.363314
Cn1c(=O)cc(SCC(=O)NCCC2=CCCCC2)c2ccc(Cl)cc21,-8.71245986690512,-7.9346423
Cc1ccc(CNC(=O)CCSCc2ccccc2C)cc1,-7.21003631138042,-8.374008
CC(=O)c1ccc(NC(=O)c2cnc(N3CCCC3)nc2C)cc1,-5.3654789605968,-7.1930704
Cc1ccc(C(=O)Nc2ccc(CC(=O)[O-])cc2)o1,-6.1117526989742,-7.6182957
CCC[NH+](CCC)[C@@H]1Sc2ccc(C(=O)OC)cc2NC1=O,-6.30719387085282,-6.286898
CCCn1c(=S)[nH]c2cc(C(=O)N3CC[NH+](C4CCCCC4)CC3)ccc2c1=O,-5.40289058899944,-7.101192
O=C(NC[C@H]1CCCO1)[C@H]1CC(=O)N(C2CCCC2)C1,-7.48788188773086,-7.5603895
Cc1nc(NC[C@@H]2CCCO2)nc2c1C(=O)CC(C)(C)C2,-7.30938408410514,-7.4635277
O=C(CCC1CCCCC1)Nc1nnc(C(F)(F)F)s1,-7.03070186333915,-6.7989597
CCC(=O)Nc1cc(C(=O)[O-])ccc1Sc1ccc(C)cc1,-6.73484053587515,-7.7981873
COc1ccc2nc(NC(=O)CCN3C(=S)NC(C)(C)C[C@@H]3C)sc2c1,-6.54353208322936,-7.086862
C[C@@H](CCc1ccccc1)NC(=O)CN1C(=O)NC2(CCCCC2)C1=O,-8.50701681237417,-7.8568087
O=C(CCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)Nc1ccccc1F,-7.6049276235813,-7.5742316
CC1=C(C(=O)Nc2cccc(C(=O)NCc3ccccc3C)c2)SCCO1,-8.97660335533496,-8.623103
COc1ccc2[nH]c3c([O-])n(CCCC(=O)N[C@@H]4CCCC[C@H]4C)c(=S)nc3c2c1,-6.37045145615741,-7.2221317
CC[NH+]1CCN(CCNC(=O)c2ccc(C[S@@](=O)c3ccc(Br)cc3)o2)CC1,-10.6149202380198,-7.9202952
COC(=O)[C@@H](C(=O)NC[C@H]1CCCO1)C1CCCC1,-7.34860624914107,-7.9312954
COc1ccc(C[NH2+]CC[C@H](c2ccccc2)[C@@H]2CCOC(C)(C)C2)cc1,-8.76740409302106,-8.036763
CC(C)C[C@H](NC(=O)[C@H]1CC[C@H](C)CC1)C(=O)Nc1ccc2c(c1)OCCO2,-7.34668368786217,-7.2837834
COC(=O)CCC/C=C1/SC[C@@H](NC(=O)c2ccccc2)[C@@H]1O,-8.02378769562073,-6.691902
Cc1ccc(-c2cn3c(n2)sc2cc(C(=O)NCCC4=CCCCC4)ccc23)cc1,-8.58184392202861,-8.505155
CCCC(=O)Nc1ccc(C(=O)NCCCn2ccnc2)cc1,-5.655492844235,-7.0502977
CCC[C@@H](C)NC(=O)[C@@H]1CC(=O)N(CCc2ccc(F)cc2)C1,-8.33288997969284,-8.062381
C=CCC(CC=C)(NC(=O)c1cccc(C)c1)c1ccccc1,-6.60343141221009,-8.115089
COc1ccc(CNC(=O)c2ccc(N3CCCC3)c(NC(=O)NCc3ccc(C)cc3)c2)cc1,-9.83550147356413,-8.072874
O=C(CSCc1ccc(F)cc1)NC1CCCC1,-6.68104813796457,-7.5712433
O=C(NC1CCCCC1)c1ccc(CSc2nc3cccnc3n2Cc2cccc(F)c2)cc1,-7.10189916636284,-7.605629
CCN(CC)c1cc(C)c2cc(NC(=O)[C@H]3CC[C@@H](C)CC3)ccc2[nH+]1,-7.04647437425916,-6.480084
COCCNC(=O)CSc1c2c(nc3ccc(Cl)cc13)CCCC2,-8.28173210691908,-7.6366124
CC1CCN(C(=O)Cn2cc(SCC(=O)NC[C@H]3CCCO3)c3ccccc32)CC1,-8.48527821605255,-7.3502746
CCOC(=O)C[C@H]1C(=O)NCC[N@H+]1C1CCCC1,-5.39480037240498,-7.4421086
COc1ccccc1NC(=O)CC[N@@H+]1C[C@H](C)O[C@H](C)C1,-6.68136495940516,-7.63957
O=C([O-])c1ccc(NCc2nc3ccccc3n2CCOc2ccccc2Cl)cc1,-7.21124680543372,-7.2014747
O=C(NC1CCCCC1)c1ccc(Cn2c(SCc3ccccc3F)nc3cccnc32)cc1,-7.90929992308762,-6.9596868
Cc1ccc(C(C)C)c(OCC(=O)NCC2(N3CCOCC3)CCCCC2)c1,-7.69170249493892,-7.72484
CC1=C(C(=O)OCC2CCCCC2)[C@@H](c2cccc(F)c2F)CC(=O)N1,-7.66374269358132,-7.5613284
CC(C)C(=O)Nc1c(C(=O)N2CCN(c3ccccc3F)CC2)oc2ccccc12,-7.82128110621371,-6.9547606
O=C(NCC[NH+]1CCCC1)c1ccc2c(c1)N(Cc1cccc(Cl)c1)C(=O)c1ccccc1S2(=O)=O,-7.87023749902265,-7.8728156
Cc1ccc(C[NH+]2CCC(CNC(=O)c3cc4ccc5cccnc5c4[nH]3)CC2)cc1,-8.87162981334717,-7.634387
O=C(CCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)NC1CCCCC1,-6.69761062596255,-6.8415174
CCOc1ccc(NC(=O)CCN2C(=S)NC(C)(C)C[C@@H]2C)cc1,-5.5478850011698,-6.816334
Cc1ccc(OCC(=O)NCC2([NH+]3CCN(C)CC3)CCCCC2)cc1C,-7.31186874666873,-7.155519
CCc1nc2ccc(C(=O)NCCCN3CCN(c4ccccc4F)CC3)cc2nc1CC,-10.5785056089854,-6.7262244
CCOc1ccc(-c2nc(CSCC(=O)N[C@@H]3CCC[C@H](C)[C@H]3C)c(C)o2)cc1,-8.84077584293052,-6.7958965
O=C(Nc1ccccc1)N1CCC[C@@H]1c1cccs1,-7.27304973387301,-6.859073
O=C(Nc1c(C(=O)N2CCN(c3ccccc3)CC2)oc2ccccc12)c1ccccc1F,-9.07017786609303,-7.3383613
O=C(NC1CCCCCC1)[C@@H]1[C@@H]2C=C[C@@]3(CN(Cc4cccnc4)C(=O)[C@H]13)O2,-7.24734257580914,-6.8648825
O=C(CCN1C(=O)[C@H]2[C@@H]3C=C[C@@H](C3)[C@H]2C1=O)Nc1c(F)cc(F)cc1Br,-7.55454466046971,-7.218049
CC[C@@H](C)NC(=O)Cn1ccc2c(C)nn(C)c2c1=O,-7.22590541843762,-6.997797
CC(C)CCC(=O)N1CCC2(CC1)C[C@](C)(O)CCO2,-6.41710266758753,-7.327878
O=C(c1n[nH]c2ccccc12)N1C[C@H](CO)C2(CC[NH2+]CC2)C1,-8.69896458669696,-6.9061913
CC[NH+]1CCN(CCCNC(=O)c2cc3cn(C4CC4)cc3s2)CC1,-6.6101197240609,-7.6643486
CCOC(=O)C1=C(CN2CCN(C(=O)NC(C)(C)C)[C@H](C)C2)N(C)C(=O)N[C@H]1c1ccc(Cl)cc1Cl,-6.69681144922467,-7.6610613
Cc1ccc(C)c(NC(=O)N2CCN(c3nc(N4CCCC4)cc(C)[nH+]3)CC2)c1,-6.86319544365381,-6.9983335
O=C(CCc1ccc2nc[nH]c2c1)Nc1ccc(F)cc1,-8.23757353491532,-8.055228
N#Cc1ccc(C(=O)N(CCC(=O)N2CC[NH2+]CC2)C[C@H]2CCCO2)cc1,-8.1036812231758,-7.135584
O=C([O-])CSc1c2c(nc3cc(C(=O)Nc4cccc(Cl)c4)ccc13)CCC2,-8.52394956111586,-7.7020574
NC(=O)[C@@H]1C[N@@H+](C2CCSCC2)C[C@H]1COc1ccccc1,-9.04342333018892,-6.8164062
O=C1CC[C@]2(C(=O)NCCN3CCOCC3)CCC=C2N1C1CCCC1,-6.53064442721859,-7.3494754
Cc1cnn(CCC(=O)N2CCC([N@H+]3CC(F)(F)C[C@H]3CO)CC2)c1,-7.62891069577694,-7.5426607
CN1C(=O)c2ccccc2CC[C@H]1C(=O)NC1CCCC1,-7.14353322492411,-7.1056976
O=C([O-])c1cccnc1SCC(=O)N1CCCCCC1,-4.27047500763997,-6.090917
CC(C)CC(=O)N[C@H]1CC[C@@H](NC(=O)CC(C)C)CC1,-5.71760960452772,-6.925868
O=c1c2ccccc2[nH]c(=S)n1CCC1=CCCCC1,-7.12389049390312,-7.1274595
CCc1[nH+]c(CC(C)C)nc(N2CCN(C(=O)NC(C)(C)C)CC2)c1Cc1ccc(C)cc1,-5.79457568147184,-6.8328066
COc1ccc(C(=O)N2CCOc3ccc(CCC(=O)NC4CC4)cc3C2)cn1,-6.47946760209593,-8.135884
CCN1C(=O)CC[C@]2(C(=O)NCCCn3cccn3)CCCC=C12,-5.7183682077765,-6.1653104
Cc1ccccc1C(=O)Nc1ccc(C2(C(=O)NCCC(C)C)CC2)cc1,-7.77570722826801,-7.6962495
CC(C)NC(=O)C1(c2cccc(C(F)(F)F)c2)CC1,-7.91471067264508,-7.2559347
CC(C)CCNC(=O)CCC(=O)N1C[C@@H]2CCCN2c2ccccc21,-7.26260720345203,-7.3010097
CCc1ccc(NC(=O)N2CCC(c3ccn4ncc(C(=O)N5CCCCC5)c4c3)CC2)cc1,-8.20662829076774,-7.4177585
CO[C@@H]1CCC12CCN(C(=O)c1cc(-c3ccccc3C)n[nH]1)CC2,-7.75942184698244,-7.4195495
CC(=O)C1(c2ccccc2)CC[NH+]([C@@H](C)C(=O)NC(C)C)CC1,-8.3596078888654,-6.6680417
NC(=O)COC[C@@H]1CN(C(=O)CC2CCCCC2)C[C@H]1c1ccccn1,-9.918034743431,-7.0997057
O=C(NCCc1c[nH]c2ccccc12)C1CCN(c2ncnc3c2sc2cccc(F)c23)CC1,-8.66573193338577,-7.39583
COc1ccc(CN2Cc3cc(NC(=O)C4CCCC4)ccc3OCC2=O)c(OC)c1,-6.96192250660152,-6.907573
CC(C)CNC(=O)[C@@H]1CCc2ccccc2C(=O)N1C,-6.58702745043823,-6.961063
CN1C(=O)c2ccccc2CC[C@@H]1CNC(=O)c1ccccc1,-7.46735402353877,-7.3224235
CC1CCN(C(=O)c2cnn3ccc(C4CCN(C(=O)Nc5cccc(F)c5)CC4)cc23)CC1,-8.75278608231668,-7.624395
CC[NH+]1CCN(CCNC(=O)[C@@H]2CN(C(=O)c3ccccc3)CC23CCCCC3)CC1,-6.61846073985435,-7.067848
C[NH+]1CCC(NC(=O)[C@@H]2CO[C@]3(CC[C@@H](C)CC3)N2C(=O)c2ccccc2F)CC1,-7.38216663856937,-7.3716025
CCc1nc(CC(C)C)nc(N2CCN(C(=O)NC(C)C)CC2)c1Cc1ccc(C)cc1,-6.18565652194006,-7.1608157
COC[C@@H]1[C@H](C(=O)NCCCN2CCCc3ccccc32)CCC[N@@H+]1C,-7.68772721543202,-7.130607
CCOCC(=O)N1CC[C@H](CO)[C@H](NC(=O)C2CC2)C1,-5.59349005384245,-6.92721
CNC(=O)CCC[C@@H]1[C@H]2CCC[N@@H+]3CCC[C@@H](CN1C(=O)C1CCC1)[C@@H]23,-2.54557040972372,-7.25016
CC(C)NC(=O)NC[C@H]1CCc2ccccc2C(=O)N1C,-5.6327827587346,-7.1073217
O=C(NCc1ccc(F)cc1)C1CCN(c2cc(C(=O)N3CCCCC3)ccn2)CC1,-7.63417795108127,-7.843058
CNC(=O)N1CCC[C@@H](CCc2nnc(C3CCOCC3)o2)C1,-7.5483617426294,-7.3070383
CC(C)CNC(=O)[C@@H](NC(=O)c1ccccc1Cl)C1CCN(C(=O)NC(C)(C)C)CC1,-8.57810373516881,-7.1397333
CNC(=O)c1noc([C@@H]2CC(F)(F)CN2Cc2ccc[nH]2)n1,-5.19101930271823,-7.4545317
CCN1CC[NH+](CCCNC(=O)Cn2cc3c(n2)CCCC3)CC1,-7.32261811878088,-6.767349
CC[C@H](C)NC(=O)[C@@H]1CC[C@H](c2ccc(F)cc2)[N@H+](Cc2ccccc2)C1,-7.44832482779462,-7.7054634
CO[C@@H]1CCC12CCN(C(=O)c1c[nH]nc1C)CC2,-6.6464800910306,-6.709523
CCC(C)(C)c1nnc(NC(=O)CCC2CCCC2)s1,-5.8655669459239,-6.8862405
CC(C)CC[N@H+]1CC[C@H](CO)[C@H](NC(=O)C2CC2)C1,-7.26491401434456,-7.016076
O=C(CCC1CCCC1)N1CCCC[C@H]1c1nc(-c2ccncc2)n[nH]1,-7.89928336878098,-7.7036204
CC(C)n1cc2cc(C(=O)NCCCN3CCOCC3)sc2c1,-5.80323927733165,-7.6227784
O=C(NCCc1csc2c1CCCC2)Nc1ccc(Br)cc1F,-7.74250726903684,-8.576041
CNC(=O)N1CCC(c2nnc(C(=O)Nc3ccc(C)cc3)s2)CC1,-6.95873958838124,-7.253597
CSc1cccc(NC(=O)N2CCC(OC3CC[NH+](Cc4ccccc4)CC3)CC2)c1,-6.43789503334974,-8.003298
Nc1ccc(C(=O)OCCCc2nc3ccc(N)cc3[nH]2)cc1,-6.9755691184279,-7.6510725
CC(=O)Nc1ccc(C(=O)N(CCC(=O)N2CC[NH2+]CC2)CC[N@@H+]2CCCC[C@H]2C)cc1,-8.41972470218528,-7.5860486
O=C(NC[C@@H]1CCCO1)c1ccc(NC(=O)C2CC2)cc1N1CCCCCC1,-6.96051842360537,-7.152314
CCC(=O)Nc1cc(C(=O)[O-])ccc1N1CCC(CC[NH+]2CCOCC2)CC1,-5.80910400844009,-7.4598703
O=C1CCC2(CCN(C(=O)c3nccc4ccccc34)CC2)N1,-8.23186741395816,-7.396802
Cc1ccc(C(=O)N2CCC[C@H]3CCCC[C@H]32)c(C2CCN(C(=O)Nc3cccc(Cl)c3)CC2)n1,-8.18098695784273,-6.916038
CC1CCN(C(=O)c2cccc([C@@H]3CCCN(C(=O)NC(C)C)C3)c2)CC1,-8.89563940224178,-7.7001495
COCCC(=O)NC[C@]12CCC=C1N(CC1CC1)C(=O)CC2,-6.4384643485022,-6.970569
CCOc1ccc2nc(N3CCC[C@H](C(=O)N[C@H](C)CCc4ccccc4)C3)sc2c1,-8.01638087720388,-8.064027
COc1ccc(C(=O)N(Cc2ccccc2)[C@H]2CC[C@H](NC(=O)C3CCN(C(=O)C4CCCCC4)CC3)CC2)cc1,-6.88014396351053,-7.8589406
O=C(C[C@H]1CCN(C(=O)NCc2ccccc2)C1)NCc1ccncc1,-8.70298487193497,-7.774613
COc1cccc2c1OCC(C(=O)NCC[NH+](C)C)=C2,-7.63596991325926,-8.508813
O=C(C[C@@H]1CCCN(C(=O)Nc2cccc(F)c2)C1)N1CCN(c2ccccc2F)CC1,-8.59913752057791,-7.055835
CCC(=O)N1CCc2sc(C(=O)NCC[N@H+]3CCCC[C@H]3C)cc2C1,-8.07396410704354,-4.9504113
O=C(c1ccc2cc[nH]c2c1)N1CCC2(CC1)C[C@@H](CCOCC1CC1)CCO2,-9.76179657497218,-7.7802224
CCN(CC)C(=O)c1cc(NC(=O)C2CCC2)ccc1N1CCCN(C(=O)NC(C)(C)C)CC1,0.699040024013986,-7.0283346
CCNC(=O)N1CC([N@@H+](CC(C)C)C2CC[NH+](C)CC2)C1,-5.41161127741626,-7.554814
CN1C(=O)c2ccccc2CC[C@@H]1C(=O)NCCCc1ccccc1,-7.9458293744614,-7.575765
CN1C(=O)N[C@@H](c2ccc(F)cc2)[C@@H]2C(=O)N(CC(=O)N3CCN(c4ccccn4)CC3)C=C21,-8.26599044711022,-7.071945
CC(C)c1noc([C@H]2C[C@H]3[C@@H](C2)C(=O)NCCCCCCN3C(=O)CC2CCCCC2)n1,-8.50394184172912,-6.6457415
COCCC[N@H+]1CCc2[nH]cnc2[C@@H]1C1CC[NH+](CC2CC2)CC1,-9.16692958184836,-6.889269
CCN1C(=O)CC[C@@]2(C(=O)NCCCOC(C)C)CCCC=C12,-5.27108582393908,-7.096927
CC(=O)Nc1ccc(C2(C(=O)N3CCC([NH+]4CCCCC4)CC3)CCCCC2)cc1,-3.94909116657951,-6.532059
O=C(Nc1ccccc1)c1ccc(Nc2ncc(-c3cccc(F)c3)cn2)cc1,-7.24093405261139,-8.650766
Cc1ccc([C@H]2c3cc(OCC(=O)NC4CC4)ccc3CCN2C(=O)CC(C)C)cc1,-6.9309688484741,-7.449356
CC[NH+](CC)CCCNC(=O)c1cc2c(s1)C[N@@H+](C1CCCC1)C2,-8.05169654412516,-6.564924
CC(C)CNC(=O)N1CC(c2noc([C@H]3CCC[N@@H+]3CC3CC3)n2)C1,-7.58845061731562,-7.900107
COC[C@H]1CN(C(=O)NCc2ccc(C)cc2)CC12CCOCC2,-7.20350200600555,-7.692672
CCCNC(=O)N1CCC[C@H]1c1nn(C)c2c1COCC2,-7.12680372970163,-6.796077
O=C(CCC[C@H]1[NH2+]C[C@@H]2C[C@H]1C[N@H+](Cc1ccccc1)C2)N1CC[NH+](C2CCCCC2)CC1,-9.69605394068466,-7.179568
CCNC(=O)N1CCC[C@@H](Cn2c(C)c[nH+]c2C2CC2)C1,-6.1417769918956,-7.434373
CC[C@@]1(O)COC2(CN(C(=O)c3ncoc3-c3cccc(C)c3)C2)C1,-2.61897025340211,-8.037762
Cc1nc([C@H]2CC[N@H+](Cc3ccc[nH]3)C[C@H]2NC(=O)C2CCOCC2)n[nH]1,-5.45618449294283,-7.286142
Cc1ccc(C(=O)N[C@H]2C[C@@H]3CC[C@H]2C3)c(C2CCN(C(=O)c3cccc(Cl)c3)CC2)n1,-8.60164425492608,-7.304619
CC(=O)N1CCC([C@@H]2C[N@@H+](C3CCOCC3)C[C@H]2CO)CC1,-4.41844621608103,-7.387812
Cc1c(C[NH+]2CCC3(CC2)C[C@H](CC(=O)NCc2ccccc2)CCO3)cnn1C,-9.24006091959511,-7.9949694
Cc1c[nH+]c(CCNC(=O)CC(C)C)n1C(C)C,-4.89082876072159,-7.3563795
CC(C)CN1CCC([NH+]2CCC([C@@H](C)O)CC2)CC1,-5.38923640648664,-7.053911
CC(=O)N1C[C@H](CO)C2(CCN(C(=O)CCc3nc4ccccc4s3)CC2)C1,-8.10525117611438,-7.333997
CC(C)(C)c1ccc([C@H](CC(=O)NCCC[NH+]2CCOCC2)c2c[nH]c3ccccc23)cc1,-9.55597104836375,-7.808216
CC1=C(C(=O)Nc2cccc(Cl)c2C)C2(CCCCCC2)OC1=O,-6.21794939595165,-7.8520894
CCNC(=O)N1C[C@H](C(=O)NCC2CC2)CC[C@@H]1c1ccc(F)c(C)c1,-7.56234304899711,-6.7947683
CO[C@H]1CCC12CCN(C(=O)NC1CCCCC1)CC2,-6.20477372114697,-6.750954
O=C1CN(C(=O)CCC[C@@H]2[C@H]3CCC[N@H+]4CCC[C@@H](CN2Cc2cccnc2)[C@@H]34)CCN1,-5.72143744097795,-7.5137653
CCNC(=O)N1CCn2nnc(CCC(=O)N3CCCC3)c2C1,-7.38104805848607,-7.1804347
Cc1ccc(C[NH+]2CCC3(CC2)CN(c2ncccn2)C[C@H]3CO)c(C)c1,-7.88387350342155,-6.6420913
CO[C@H]1C[N@@H+](C(C)C)[C@H]1C1CCN(C(=O)c2n[nH]c(=O)c3ccccc23)CC1,-5.83820389830166,-6.51555
CCC(=O)N1CCC(F)(C(=O)NCC2CC2)CC1,-6.10594427634969,-7.086733
CCCc1nc(N2CCOCC2)ncc1C(=O)[O-],-6.01677657449601,-6.6256995
CC(=O)N1CCC([NH+]2CCC3(CC2)CN(C(C)=O)C[C@H]3CO)CC1,-5.94600016334005,-6.825919
C[N@@H+]1C[C@H](CO)C2(CC[NH+](Cc3ccc4cc[nH]c4c3)CC2)C1,-7.38024661312379,-7.581566
CC[NH+]1CCN(CCCNC(=O)[C@@H]2CCCCC(=O)N2C)CC1,-5.48364398878829,-7.3946295
Cc1ncsc1CN1CCC(C(=O)N2CCCCCCNC(=O)CC2)CC1,-5.75405191930339,-6.9694552
C[NH+]1CCC(NC(=O)[C@H]2CCC[N@@H+](Cc3ccncc3)CCC(=O)NCC2)CC1,-5.79765468945242,-7.705667
CN1C(=O)CC[C@]2(C(=O)NCCc3cccnc3)CCCC[C@@H]12,-6.45815649062777,-7.6362243
CCOc1cc(=O)n2c(c1C(=O)NC(C)C)CCCCC2,-6.91811210342022,-6.802119
COc1cccc(C(=O)N2CCC([C@@H]3C[NH2+]C[C@H]3CO)CC2)c1C,-7.64186382899325,-7.1707525
Cc1noc(C)c1C[NH+]1CCC(NC(=O)c2[nH]nc3c2CCCC3)CC1,-7.88301353030777,-8.193065
COCCO[C@@H]1CCOC2(CCN(C(=O)c3cc(-c4ccccc4)n[nH]3)CC2)C1,-6.87568638571336,-7.776287
OC[C@@H]1C[NH2+]C[C@H]1C1CC[NH+](Cc2ccsc2)CC1,-6.36566021227455,-7.9861345
CNC(=O)[C@@H]1C[N@H+](Cc2ccccc2OC(C)C)C[C@H]1CO,-6.78886653901021,-6.5864673
Cc1cc(C(=O)N2C[C@@H](CO)[C@H](c3ccccn3)C2)no1,-6.79130096426128,-6.277339
Cc1oc2c(c1C(=O)NC1CC[NH+](C)CC1)C[N@@H+](CCC(C)C)CC2,-6.01687521422002,-7.9177446
CCNC(=O)N1CCN(C(=O)N2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-6.64177131695996,-6.3242893
C[NH+](C)C[C@@H]1C[N@@H+](C2CCOCC2)C[C@H]1NC(=O)NC1CCCC1,-7.80068028072528,-7.2021174
COCCN1C(=O)CC[C@]2(C(N)=O)CCCC[C@@H]12,-5.68251256899411,-6.877498
CNC(=O)N1CCC([N@H+]2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1,-6.8923725994768,-6.298912
CNC(=O)c1c(OCC2CC2)cc(=O)n2c1CCCCC2,-5.73683886798036,-6.8633275
O=C(CN1CCCC1=O)N1CCC2(CC[C@H]2O)CC1,-6.99034747598073,-6.7933855
O=C(NC1CCN(C(=O)N2C[C@@H]3C[C@H](C2)[C@H]2CCCC(=O)N2C3)CC1)C1CCC1,-6.6467242777854,-6.2356167
O=C(CC1CCCCC1)N[C@@H]1CN(c2ccncn2)C[C@H]1CO,-6.40157580354714,-6.822246
CCCNc1cccnc1O[C@H]1CCN(C(=O)c2[nH]nc3c2CCCC3)C1,-8.92973929767772,-7.0418677
NC(=O)[C@@H]1CN(C(=O)C2CCCCC2)C[C@H]1COc1ccncc1,-7.30520989611794,-6.9092374
COC(=O)c1sccc1NC(=O)CCC(=O)[O-],-4.37431318864677,-7.4722776
C[C@@H](NC(=O)C1CCN(c2cnc(N3CCCCC3)nc2)CC1)c1ccccc1,-7.36576518327481,-6.7515345
CCN1CCN(C(=O)N[C@@H](C)C(=O)OC)c2cccnc21,-6.08872652181532,-6.5248256
CCCOC(=O)C1=C(C)NC2=CC(C)(C)CC(O)=C2[C@H]1c1ccco1,-5.89679795097697,-6.993916
O=C(CCN(C[C@H]1CCCO1)C(=O)c1ccc(C(F)(F)F)cc1)N1CC[NH2+]CC1,-8.47858468407049,-7.6822605
C=CCN(CC(=O)c1c(C)[nH]c(C(=O)OCC)c1C)C(=O)C1CCC1,-6.3926246664071,-7.0115523
CCOC(=O)c1ccccc1NC(=O)N1CCC(C[NH+]2CCOCC2)CC1,-7.33047369325944,-7.912698
C[C@H](NC1=CC(=O)OC12CCCCC2)c1ccc(N2CCOCC2)cc1,-6.45660661924248,-7.1755476
O=C(C[C@H]1COc2ccccc2N1Cc1ccc(F)cc1)NCC[NH+]1CCCCCC1,-8.51709033294142,-8.3719
O=C(NC1CC1)[C@@H]1Cc2cc(C(F)(F)F)ccc2N2CC[N@H+](CC(=O)N3CCOCC3)C[C@@H]12,-6.98596606845951,-6.840455
COCCNC(=O)c1cc(C)n(CC[NH+]2CCCC2)c1C,-5.43509234450911,-7.2582235
CC(C)(C)NC(=O)N1CCN(c2ccc(NC(=O)c3ccco3)cc2C(=O)N2CCCC2)CC1,-6.57309414564074,-7.00861
Cc1ccc(NC(=O)C[C@H]([NH2+]Cc2ccco2)C(=O)[O-])c(C)c1,-7.4916388585008,-7.6384315
CCn1c2c(c3cc(Br)ccc31)CCC[C@H]2O,-7.01001514234454,-7.0263968
CC(C)C[N@@H+]1CC[C@]2(CO)CN(C(=O)c3ccsc3)C[C@@H]2C1,-3.75180120315236,-7.173251
Cc1ccc2cnn(CC(=O)N[C@@H]3CCCc4ccccc43)c2c1,-8.32494014921991,-7.201094
O=C(NCCC[NH+]1CCOCC1)[C@@H]1Cc2cc(C(F)(F)F)ccc2N2CCSC[C@H]12,-6.11578177631286,-7.1915393
COc1ccc(CC(=O)N2CCN([C@@H](C(=O)NCC(C)C)C3CCCC3)CC2)cc1,-5.83903755223299,-7.730865
C=CCNC(=O)c1cccc(CN2CC[NH+](Cc3ccc4c(c3)OCO4)CC2)c1,-8.99132927077461,-8.903212
CC(C)CC(=O)NC1CCN(c2ccccc2C(=O)N2CC[NH+](C)CC2)CC1,-6.72088614534366,-6.6780863
CC(=O)[C@H]1C(=O)C[C@@](C)(O)[C@@H](C(C)=O)[C@@H]1c1cccnc1,-6.55383193803622,-6.9825544
CC(C)(C)NC(=O)N1CCC2(CC1)C(=O)N(CC(=O)Nc1ccccc1)CN2c1ccccc1,-7.134312977802,-6.8232064
CCN1C(=O)C2(CCN(C(=O)c3cc(F)ccc3F)CC2)C[C@@H]1C(=O)NCCOC,-7.80318125724105,-6.6129355
COc1ccc(C(=O)N(Cc2ccccc2)[C@H]2CC[C@H](NC(=O)C3CCN(C(=O)CC(C)(C)C)CC3)CC2)cc1,-4.37906840698387,-7.8411384
